대여소번호,대여소명,거치대수,주소,위도,경도,구
1275.0,거여초등학교 옆,15,서울특별시 송파구 마천로25길 18 거여초등학교 옆,37.50458908,127.13936615,송파구
1277.0,오금동 송파 참병원,8,서울특별시 송파구 마천로 164 오금동 송파 참병원,37.50375748,127.13709259,송파구
1278.0,송파구청 교차로,10,서울특별시 송파구 올림픽로 336 송파구청 교차로,37.51583099,127.10679626,송파구
1279.0,마천금호어울림 1차아파트 건너편,10,서울특별시 송파구 성내천로39길 4 마천금호어울림 1차아파트 건너편,37.49751663,127.15467834,송파구
128.0,신촌역(2호선) 1번출구 옆,20,서울특별시 서대문구 연세로 3-5 30-16,37.55549622,126.93634033,서대문구
1280.0,송파파크데일 2단지입구 앞 주차장,20,서울특별시 송파구 성내천로47길 23 송파파크데일 2단지입구 앞 주차장,37.49565887,127.15717316,송파구
1282.0,송파소방서 맞은편(성내4교),10,서울특별시 송파구 오금로51길 56 송파소방서 맞은편(성내4교),37.49987411,127.14147949,송파구
1283.0,오금공원 사거리,8,서울특별시 송파구 오금로 363 오금근린공원,37.50541306,127.13169098,송파구
1285.0,위례별 유치원 뒤,15,서울특별시 송파구 위례광장로 136 위례별 유치원 뒤,37.4774704,127.14459229,송파구
1286.0,위례중앙푸르지오 1단지 앞,10,서울특별시 송파구 위례광장로 120 위례중앙푸르지오 1단지 앞,37.47437668,127.14067078,송파구
1287.0,위례아이파크 101동 맞은편,8,서울특별시 송파구 위례순환로 419 위례아이파크 101동 맞은편,37.47753143,127.14151764,송파구
1288.0,문정중교 사거리,15,서울특별시 송파구 송이로 238 문정중교 사거리,37.48799896,127.13108826,송파구
1289.0,풍납동 자전거보관소,10,서울특별시 송파구 토성로 2 풍납동 자전거보관소,37.53147125,127.11109161,송파구
129.0,신촌역(2호선) 6번출구 옆,15,서울특별시 마포구 신촌로 106 31-123,37.55505371,126.93756866,마포구
1290.0,위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,10,서울특별시 송파구 위례광장로 121 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,37.47465897,127.1377182,송파구
1291.0,서울체육고등학교 앞,10,서울특별시 송파구 강동대로 232 서울체육고등학교 앞,37.52193832,127.13186646,송파구
1293.0,석촌호교차로 (스타벅스 앞),10,서울특별시 송파구 석촌호수로 176 석촌호교차로 (스타벅스 앞),37.50656128,127.09655762,송파구
1295.0,잠실역 8번출구,20,서울특별시 송파구 올림픽로 305 잠실역 8번출구,37.51396179,127.10030365,송파구
1296.0,석촌호수교차로 (송파나루근린공원 앞),10,서울특별시 송파구 석촌호수로12길 1-16 석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,송파구
1297.0,석촌호수교차로(동호 팔각정 앞),10,서울특별시 송파구 석촌호수로12길 1-16 석촌호수교차로(동호 팔각정 앞),37.50920105,127.10411835,송파구
1299.0,송파소방서 (방이119안전센터),15,서울특별시 송파구 강동대로 286 송파소방서 (방이119안전센터),37.51987839,127.13671112,송파구
130.0,신촌역(2호선) 7번출구 앞,10,서울특별시 마포구 신촌로 94 31-123,37.55485916,126.93615723,마포구
1300.0,오륜사거리,15,서울특별시 송파구 성내천로16길 17 오륜사거리,37.50693893,127.13922119,송파구
1302.0,한성대입구역6번출구 뒤,5,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,37.58876419,127.00630951,성북구
1303.0,돈암초교 입구,10,서울특별시 성북구 동소문로13길 38 돈암초교,37.59169388,127.01249695,성북구
1304.0,만해공원,15,서울특별시 성북구 성북로 132-1 만해공원,37.59440231,126.99230957,성북구
1305.0,성북구청,15,서울특별시 성북구 보문로 168 성북구청,37.58932877,127.01643372,성북구
1306.0,한성대입구역2번출구,10,서울특별시 성북구 동소문로 2 성북구 동소문동2가 2-3,37.58844757,127.00670624,성북구
1308.0,안암로터리 버스정류장 앞,18,서울특별시 성북구 안암로 69 안암로터리 버스정류장,37.58259201,127.02897644,성북구
1309.0,보문3교 옆,1,서울특별시 성북구 인촌로 16 성북구 안암동2가 140-1,0.0,0.0,성북구
131.0,증산2교,23,서울특별시 서대문구 증가로 264 북가좌동354-4,37.5841713,126.91110229,서대문구
1313.0,정릉교회 앞,10,서울특별시 성북구 정릉로27가길 28-2 성북구 정릉동 138-15,37.60324478,127.01419067,성북구
1314.0,정릉꿈에그린1단지 201동 앞,8,서울특별시 성북구 아리랑로19길 20 성북구 정릉동 966-62,37.60243988,127.01168823,성북구
1315.0,고려사대부속중고 정문,10,서울특별시 성북구 보국문로29길 23 성북구 정릉동 966-1,37.60776138,127.00328064,성북구
1316.0,고려사대부속중고 건너편,20,서울특별시 성북구 보국문로29길 23 성북구 정릉동 966-1,37.60726166,127.00283813,성북구
1318.0,길음역 3번출구 뒤,10,서울특별시 성북구 동소문로 248 동소문로248,37.60308456,127.0247879,성북구
1319.0,종암사거리 분수대,10,서울특별시 성북구 종암로 147 성북구 하월곡동 104-134,37.6030426,127.03327179,성북구
1320.0,LG베스트샵 종암점,10,서울특별시 성북구 종암로 88 성북구 종암동 15-7,37.59928513,127.03462219,성북구
1321.0,국민은행 종암동지점 앞,14,서울특별시 성북구 종암로3길 37-2 성북구 종암동 12-33,37.59328842,127.03666687,성북구
1322.0,래미안라센트아파트 103동 앞,10,서울특별시 성북구 종암로3길 37-2 성북구 종암동 12-33,37.59806824,127.03927612,성북구
1323.0,월곡역 입구 육교 밑,10,서울특별시 성북구 월곡로 지하 107 성북구 종암동 113-10,37.60043335,127.04020691,성북구
1325.0,상월곡역 4번출구,10,서울특별시 성북구 화랑로 148 성북구 상월곡동 산7-1,37.60580826,127.04773712,성북구
1326.0,상월곡역 1번출구,10,서울특별시 성북구 화랑로 지하 157 성북구 상월곡동 35-9,37.60606766,127.0473175,성북구
1327.0,상월곡역 3번출구,10,서울특별시 성북구 화랑로 지하 157 성북구 상월곡동 26-1,37.60734177,127.05068207,성북구
1328.0,월곡역 3번출구,10,서울특별시 성북구 월곡로 지하 107 성북구 하월곡동 37-4,37.6026268,127.04163361,성북구
133.0,해담는다리,15,서울특별시 서대문구 불광천길 150 345-27,37.58203125,126.90899658,서대문구
1332.0,석계역 5번출구 건너편,10,서울특별시 노원구 화랑로 지하 347-1 성북구 석관동 134-4,37.61355591,127.06609344,노원구
1333.0,석관초등학교 앞,15,서울특별시 성북구 돌곶이로22길 21 성북구 석관동 202-3,37.61052322,127.05979919,성북구
1334.0,석관동주민센터 앞,10,서울특별시 성북구 화랑로 296 성북구 석관동 384-2,37.61299896,127.06130981,성북구
1336.0,성북3교 위,20,서울특별시 성북구 보문로 192 성북3교 위,37.59125137,127.01400757,성북구
1337.0,돈암성당 옆,10,서울특별시 성북구 인촌로7길 120 돈암성당 옆,37.59038162,127.01713562,성북구
1338.0,용문2교 옆,15,서울특별시 성북구 인촌로7길 24 용문2교 옆,37.5868988,127.02075195,성북구
1339.0,삼성전자서비스 성북센터,9,서울특별시 성북구 월계로 28 삼성전자서비스 성북센터,37.610569,127.0335083,성북구
134.0,연세로 명물길,8,서울특별시 서대문구 명물길 33 31-69,37.55789185,126.93807983,서대문구
1342.0,성북쉼터 앞,15,서울특별시 성북구 성북로21길 32 성북쉼터 앞,37.59261703,126.99793243,성북구
1343.0,한성대7번출구 앞,10,서울특별시 성북구 동소문로 11 한성대7번출구 앞,37.58924866,127.00737762,성북구
1344.0,아리랑시네센터 앞,10,서울특별시 성북구 아리랑로 82 아리랑시네센터 앞,37.60028839,127.01370239,성북구
1346.0,길음8골어린이공원 옆,15,서울특별시 성북구 길음로13길 22 길음8골어린이공원 옆,37.60897827,127.02024841,성북구
1347.0,길음래미안아파트817동 상가 앞,20,서울특별시 성북구 길음로 33 길음래미안아파트817동 상가 앞,37.60710526,127.02149963,성북구
1348.0,성북제일새마을금고 본점 앞,12,서울특별시 성북구 길음로 20 성북제일새마을금고 본점 앞,37.60475159,127.02275848,성북구
1349.0,월계2교 버스정류장 앞,10,서울특별시 성북구 한천로101길 18 월계2교 버스정유장 앞,37.62382889,127.05020142,성북구
135.0,명물길 원형무대 앞,10,서울특별시 서대문구 명물길 33 31-69,37.5591011,126.93917847,서대문구
1351.0,안암2교 옆,8,서울특별시 성북구 안암로 17 SK제삼주유소 앞,37.5794487,127.02419281,성북구
1352.0,e 편한세상 보문아파트 내,8,서울특별시 성북구 낙산길 255 e 편한세상 보문아파트 내,37.58388138,127.01709747,성북구
1353.0,금호어울림센터힐 내,8,서울특별시 성북구 동소문로34길 73 금호어울림센터힐 내,37.60083008,127.02355194,성북구
1354.0,고려대학교 2번출구,10,서울특별시 성북구 종암로 지하 1 고려대학교 2번출구,37.5907135,127.03619385,성북구
1355.0,보문2교,20,서울특별시 성북구 보문로30길 29 보문2교,37.58869934,127.01891327,성북구
1357.0,북한산보국문역,20,서울특별시 성북구 보국문로 91 북한산보국문역,37.61207199,127.00813293,성북구
1358.0,정릉도서관 앞,7,서울특별시 성북구 보국문로 7-10 정릉도서관 앞,37.60478973,127.01058197,성북구
1359.0,장위뉴타운 꿈에 숲 코오롱 하늘채 앞,20,서울특별시 성북구 월계로 172 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,37.61980057,127.04509735,성북구
136.0,대흥동 주민센터,7,서울특별시 마포구 신촌로26길 10 1-83,37.55600357,126.94229889,마포구
1360.0,정릉역,10,서울특별시 성북구 정릉로 272 정릉역,37.60309601,127.01350403,성북구
1361.0,홍익중고 입구,20,서울특별시 성북구 성북로14가길 23 홍익중고 입구,37.5928421,127.00212097,성북구
1362.0,보문역6번출구 앞,10,서울특별시 성북구 보문로 112-2 보문역6번출구 앞,37.58509827,127.01967621,성북구
1363.0,보문4교 인근,15,서울특별시 성북구 보문로22길 28 보문4교 인근,37.58375168,127.02194977,성북구
1364.0,성북동 치안센터 앞,10,서울특별시 성북구 성북로 25 성북동 치안센터 앞,37.59017181,127.00408936,성북구
1365.0,선잠단지 앞,15,서울특별시 성북구 성북로 102-10 선잠단지 앞,37.5933609,126.9990921,성북구
1366.0,일신초등학교 옆,10,서울특별시 성북구 월곡로 74 일신초등학교 옆,37.59972,127.04038239,성북구
1367.0,길음문화복합미디어센터,15,서울특별시 성북구 길음로7길 20 길음문화복합미디어센터,37.60351181,127.02256012,성북구
1368.0,성신여대입구 교차로,10,서울특별시 성북구 보문로34길 87 성신여대입구 교차로,37.59148026,127.02010345,성북구
1369.0,미아사거리,15,서울특별시 성북구 동소문로 327 미아사거리,37.60913086,127.0300293,성북구
137.0,NH농협 신촌지점 앞,10,서울특별시 서대문구 연세로2다길 58 60-11,37.55681229,126.9431839,서대문구
1370.0,복자사랑 피정의 집,20,서울특별시 성북구 성북로 132-4 복자사랑 피정의 집,37.59453964,126.99520874,성북구
1372.0,KEB은행 고대점,15,서울특별시 성북구 인촌로 113 KEB은행 고대점,37.58644485,127.03160095,성북구
1373.0,성북구보건소 건너편,8,서울특별시 성북구 화랑로 63 성북구보건소 건너편,37.60229111,127.03897858,성북구
1375.0,생명의 전화 종합복지관 앞 교차로,20,서울특별시 성북구 오패산로 21 생명의 전화 종합복지관 앞 교차로,37.60390854,127.0373764,성북구
1376.0,한국과학기술연구원 중문,7,서울특별시 성북구 화랑로14길 5 한국과학기술연구원 정문,37.59732056,127.04380798,성북구
1377.0,한국과학기술연구원 북문,10,서울특별시 성북구 화랑로14길 5 한국과학기술연구원 후문,37.60395813,127.04534149,성북구
138.0,신촌동 제1공영주차장 앞,10,서울특별시 서대문구 증가로 264 342-14,37.5591774,126.93452454,서대문구
139.0,연세대 정문 건너편,13,서울특별시 서대문구 연세로 42 76-25,37.55979538,126.93447876,서대문구
140.0,이화여대 후문,20,서울특별시 서대문구 연세로 50-1 89-4,37.560009,126.94073486,서대문구
1401.0,극동늘푸른아파트,15,서울특별시 중랑구 동일로 941 중랑구 묵동 189-2,37.61473846,127.07636261,중랑구
1402.0,금란주차장 앞,10,서울특별시 중랑구 망우로 448 금란주차장 앞,37.60007095,127.10233307,중랑구
1403.0,중화빌딩 앞 (동부시장),15,서울특별시 중랑구 망우로 211 중화빌딩,37.59424973,127.07657623,중랑구
1404.0,동일로 지하차도,10,서울특별시 중랑구 망우로 233 중랑구 중화동 211-3,37.59529877,127.08003235,중랑구
1405.0,망우역 1번출구,10,서울특별시 중랑구 망우로55길 11-10 망우역 1번출구,37.59909821,127.09294891,중랑구
1406.0,망우청소년수련관,10,서울특별시 중랑구 송림길 156 망우청소년수련관,37.60625076,127.10826874,중랑구
1407.0,먹골역 1번출구 뒤,10,서울특별시 중랑구 공릉로 12 중랑구 묵동 189-4,37.61151123,127.07788849,중랑구
1408.0,먹골역 6번출구 앞,10,서울특별시 중랑구 동일로 지하 901 먹골역 6번출구 앞,37.61072159,127.0774765,중랑구
141.0,연대 대운동장 옆,20,서울특별시 서대문구 연세로 50 27,37.56238174,126.93264771,서대문구
1410.0,면목 대원칸타빌아파트,10,서울특별시 중랑구 용마산로 285 581 번지,37.57778168,127.09018707,중랑구
1411.0,상봉시장앞 교차로 한성빌딩 앞,10,서울특별시 중랑구 면목로 456 중랑구 면목동 282-4,37.59254074,127.08673859,중랑구
1412.0,면목초등학교,10,서울특별시 중랑구 면목로 434 면목초등학교,37.59096146,127.08706665,중랑구
1413.0,봉화산역 5번출구 뒤,10,서울특별시 중랑구 신내로 지하 232 봉화산역 5번출구 뒤,37.61756134,127.09030914,중랑구
1414.0,사가정역 1번출구,10,서울특별시 중랑구 사가정로 지하 393 중랑구 면목동 495,37.58164597,127.08843231,중랑구
